store_id,item_id,dept_id,cat_id,ground_truth,date
CA_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-19
CA_1,FOODS_1_214,FOODS_1,FOODS,2,2013-01-19
CA_1,FOODS_3_035,FOODS_3,FOODS,4,2013-01-19
CA_1,FOODS_3_042,FOODS_3,FOODS,0,2013-01-19
CA_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
CA_1,FOODS_3_513,FOODS_3,FOODS,2,2013-01-19
CA_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
CA_1,FOODS_3_807,FOODS_3,FOODS,6,2013-01-19
CA_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-19
CA_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,1,2013-01-19
CA_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,6,2013-01-19
CA_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-19
CA_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-19
CA_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
CA_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,4,2013-01-19
CA_2,FOODS_1_153,FOODS_1,FOODS,0,2013-01-19
CA_2,FOODS_1_214,FOODS_1,FOODS,4,2013-01-19
CA_2,FOODS_3_035,FOODS_3,FOODS,2,2013-01-19
CA_2,FOODS_3_042,FOODS_3,FOODS,0,2013-01-19
CA_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
CA_2,FOODS_3_513,FOODS_3,FOODS,0,2013-01-19
CA_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
CA_2,FOODS_3_807,FOODS_3,FOODS,8,2013-01-19
TX_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-19
TX_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-19
TX_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,6,2013-01-19
TX_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-19
TX_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-19
TX_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
TX_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
TX_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-19
TX_1,FOODS_1_214,FOODS_1,FOODS,1,2013-01-19
TX_1,FOODS_3_035,FOODS_3,FOODS,0,2013-01-19
TX_1,FOODS_3_042,FOODS_3,FOODS,6,2013-01-19
TX_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
TX_1,FOODS_3_513,FOODS_3,FOODS,0,2013-01-19
TX_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
TX_1,FOODS_3_807,FOODS_3,FOODS,3,2013-01-19
TX_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-19
TX_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-19
TX_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-19
TX_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-19
TX_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,3,2013-01-19
TX_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
TX_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-19
TX_2,FOODS_1_153,FOODS_1,FOODS,4,2013-01-19
TX_2,FOODS_1_214,FOODS_1,FOODS,3,2013-01-19
TX_2,FOODS_3_035,FOODS_3,FOODS,3,2013-01-19
TX_2,FOODS_3_042,FOODS_3,FOODS,3,2013-01-19
TX_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
TX_2,FOODS_3_513,FOODS_3,FOODS,3,2013-01-19
TX_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
TX_2,FOODS_3_807,FOODS_3,FOODS,1,2013-01-19
WI_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,1,2013-01-19
WI_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,1,2013-01-19
WI_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-19
WI_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-19
WI_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-19
WI_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-19
WI_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-19
WI_1,FOODS_1_214,FOODS_1,FOODS,2,2013-01-19
WI_1,FOODS_3_035,FOODS_3,FOODS,6,2013-01-19
WI_1,FOODS_3_042,FOODS_3,FOODS,22,2013-01-19
WI_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
WI_1,FOODS_3_513,FOODS_3,FOODS,1,2013-01-19
WI_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
WI_1,FOODS_3_807,FOODS_3,FOODS,1,2013-01-19
WI_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-19
WI_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-19
WI_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,6,2013-01-19
WI_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-19
WI_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-19
WI_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,3,2013-01-19
WI_2,FOODS_1_153,FOODS_1,FOODS,0,2013-01-19
WI_2,FOODS_1_214,FOODS_1,FOODS,0,2013-01-19
WI_2,FOODS_3_035,FOODS_3,FOODS,1,2013-01-19
WI_2,FOODS_3_042,FOODS_3,FOODS,7,2013-01-19
WI_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-19
WI_2,FOODS_3_513,FOODS_3,FOODS,0,2013-01-19
WI_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-19
WI_2,FOODS_3_807,FOODS_3,FOODS,2,2013-01-19
CA_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-20
CA_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,1,2013-01-20
CA_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-20
CA_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
CA_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-20
CA_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
CA_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-20
CA_1,FOODS_1_214,FOODS_1,FOODS,0,2013-01-20
CA_1,FOODS_3_035,FOODS_3,FOODS,3,2013-01-20
CA_1,FOODS_3_042,FOODS_3,FOODS,0,2013-01-20
CA_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
CA_1,FOODS_3_513,FOODS_3,FOODS,1,2013-01-20
CA_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
CA_1,FOODS_3_807,FOODS_3,FOODS,3,2013-01-20
CA_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-20
CA_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-20
CA_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
CA_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-20
CA_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-20
CA_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-20
CA_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-20
CA_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
CA_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
CA_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
CA_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-20
CA_2,FOODS_1_153,FOODS_1,FOODS,0,2013-01-20
CA_2,FOODS_1_214,FOODS_1,FOODS,1,2013-01-20
CA_2,FOODS_3_035,FOODS_3,FOODS,1,2013-01-20
CA_2,FOODS_3_042,FOODS_3,FOODS,0,2013-01-20
CA_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
CA_2,FOODS_3_513,FOODS_3,FOODS,4,2013-01-20
CA_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
CA_2,FOODS_3_807,FOODS_3,FOODS,11,2013-01-20
TX_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-20
TX_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,1,2013-01-20
TX_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,19,2013-01-20
TX_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,4,2013-01-20
TX_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-20
TX_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
TX_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-20
TX_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-20
TX_1,FOODS_1_214,FOODS_1,FOODS,0,2013-01-20
TX_1,FOODS_3_035,FOODS_3,FOODS,1,2013-01-20
TX_1,FOODS_3_042,FOODS_3,FOODS,1,2013-01-20
TX_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
TX_1,FOODS_3_513,FOODS_3,FOODS,3,2013-01-20
TX_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
TX_1,FOODS_3_807,FOODS_3,FOODS,2,2013-01-20
TX_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,1,2013-01-20
TX_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-20
TX_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-20
TX_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-20
TX_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-20
TX_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
TX_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
TX_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
TX_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
TX_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,2,2013-01-20
TX_2,FOODS_1_153,FOODS_1,FOODS,2,2013-01-20
TX_2,FOODS_1_214,FOODS_1,FOODS,1,2013-01-20
TX_2,FOODS_3_035,FOODS_3,FOODS,3,2013-01-20
TX_2,FOODS_3_042,FOODS_3,FOODS,4,2013-01-20
TX_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
TX_2,FOODS_3_513,FOODS_3,FOODS,1,2013-01-20
TX_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
TX_2,FOODS_3_807,FOODS_3,FOODS,6,2013-01-20
WI_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-20
WI_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-20
WI_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-20
WI_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
WI_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
WI_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-20
WI_1,FOODS_1_214,FOODS_1,FOODS,1,2013-01-20
WI_1,FOODS_3_035,FOODS_3,FOODS,0,2013-01-20
WI_1,FOODS_3_042,FOODS_3,FOODS,17,2013-01-20
WI_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
WI_1,FOODS_3_513,FOODS_3,FOODS,4,2013-01-20
WI_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
WI_1,FOODS_3_807,FOODS_3,FOODS,0,2013-01-20
WI_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-20
WI_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-20
WI_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-20
WI_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
WI_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-20
WI_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-20
WI_2,FOODS_1_153,FOODS_1,FOODS,0,2013-01-20
WI_2,FOODS_1_214,FOODS_1,FOODS,0,2013-01-20
WI_2,FOODS_3_035,FOODS_3,FOODS,0,2013-01-20
WI_2,FOODS_3_042,FOODS_3,FOODS,6,2013-01-20
WI_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-20
WI_2,FOODS_3_513,FOODS_3,FOODS,0,2013-01-20
WI_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-20
WI_2,FOODS_3_807,FOODS_3,FOODS,1,2013-01-20
CA_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-21
CA_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,3,2013-01-21
CA_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-21
CA_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
CA_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
CA_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,3,2013-01-21
CA_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-21
CA_1,FOODS_1_214,FOODS_1,FOODS,1,2013-01-21
CA_1,FOODS_3_035,FOODS_3,FOODS,3,2013-01-21
CA_1,FOODS_3_042,FOODS_3,FOODS,0,2013-01-21
CA_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-21
CA_1,FOODS_3_513,FOODS_3,FOODS,3,2013-01-21
CA_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-21
CA_1,FOODS_3_807,FOODS_3,FOODS,4,2013-01-21
CA_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-21
CA_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,3,2013-01-21
CA_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-21
CA_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
CA_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
CA_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
CA_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,3,2013-01-21
CA_2,FOODS_1_153,FOODS_1,FOODS,0,2013-01-21
CA_2,FOODS_1_214,FOODS_1,FOODS,6,2013-01-21
CA_2,FOODS_3_035,FOODS_3,FOODS,3,2013-01-21
CA_2,FOODS_3_042,FOODS_3,FOODS,0,2013-01-21
CA_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-21
CA_2,FOODS_3_513,FOODS_3,FOODS,1,2013-01-21
CA_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-21
CA_2,FOODS_3_807,FOODS_3,FOODS,5,2013-01-21
TX_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-21
TX_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-21
TX_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
TX_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,3,2013-01-21
TX_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-21
TX_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
TX_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
TX_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
TX_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
TX_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
TX_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
TX_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
TX_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-21
TX_1,FOODS_1_214,FOODS_1,FOODS,1,2013-01-21
TX_1,FOODS_3_035,FOODS_3,FOODS,1,2013-01-21
TX_1,FOODS_3_042,FOODS_3,FOODS,3,2013-01-21
TX_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-21
TX_1,FOODS_3_513,FOODS_3,FOODS,3,2013-01-21
TX_1,FOODS_3_721,FOODS_3,FOODS,0,2013-01-21
TX_1,FOODS_3_807,FOODS_3,FOODS,2,2013-01-21
TX_2,HOBBIES_1_160,HOBBIES_1,HOBBIES,0,2013-01-21
TX_2,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-21
TX_2,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
TX_2,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,6,2013-01-21
TX_2,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
TX_2,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,2,2013-01-21
TX_2,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
TX_2,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
TX_2,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
TX_2,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
TX_2,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
TX_2,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
TX_2,FOODS_1_153,FOODS_1,FOODS,1,2013-01-21
TX_2,FOODS_1_214,FOODS_1,FOODS,1,2013-01-21
TX_2,FOODS_3_035,FOODS_3,FOODS,2,2013-01-21
TX_2,FOODS_3_042,FOODS_3,FOODS,6,2013-01-21
TX_2,FOODS_3_192,FOODS_3,FOODS,0,2013-01-21
TX_2,FOODS_3_513,FOODS_3,FOODS,2,2013-01-21
TX_2,FOODS_3_721,FOODS_3,FOODS,0,2013-01-21
TX_2,FOODS_3_807,FOODS_3,FOODS,0,2013-01-21
WI_1,HOBBIES_1_160,HOBBIES_1,HOBBIES,1,2013-01-21
WI_1,HOBBIES_1_313,HOBBIES_1,HOBBIES,0,2013-01-21
WI_1,HOUSEHOLD_1_143,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_1_169,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_1_215,HOUSEHOLD_1,HOUSEHOLD,1,2013-01-21
WI_1,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
WI_1,HOUSEHOLD_2_246,HOUSEHOLD_2,HOUSEHOLD,0,2013-01-21
WI_1,HOUSEHOLD_2_409,HOUSEHOLD_2,HOUSEHOLD,1,2013-01-21
WI_1,FOODS_1_153,FOODS_1,FOODS,0,2013-01-21
WI_1,FOODS_1_214,FOODS_1,FOODS,2,2013-01-21
WI_1,FOODS_3_035,FOODS_3,FOODS,2,2013-01-21
WI_1,FOODS_3_042,FOODS_3,FOODS,9,2013-01-21
WI_1,FOODS_3_192,FOODS_3,FOODS,0,2013-01-21
